system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680000639050,1180627392425998,3.031,3.09,8.799
1680000639055,1180627394928056,3.029,3.09,8.8
1680000639055,1180627397429979,3.027,3.089,8.8
1680000639055,1180627399932056,3.025,3.089,8.801
1680000639056,1180627402433979,3.023,3.088,8.802
1680000639057,1180627404936056,3.022,3.088,8.803
1680000639057,1180627407438201,3.021,3.087,8.803
1680000639057,1180627409940047,3.021,3.086,8.804
1680000639066,1180627412441970,3.022,3.085,8.804
1680000639066,1180627414944047,3.023,3.084,8.804
1680000639066,1180627417445965,3.014,3.081,8.808
1680000639067,1180627419948042,3.014,3.08,8.808
1680000639070,1180627422450196,3.015,3.079,8.808
1680000639070,1180627424952119,3.016,3.077,8.808
1680000639073,1180627427454177,3.016,3.077,8.809
1680000639076,1180627429956023,3.017,3.076,8.809
1680000639079,1180627432457946,3.017,3.075,8.809
1680000639081,1180627434960023,3.021,3.087,8.803
1680000639086,1180627437461936,3.022,3.087,8.803
1680000639087,1180627439964090,3.023,3.087,8.803
1680000639087,1180627442466167,3.023,3.087,8.803
1680000639089,1180627444968013,3.024,3.086,8.802
1680000639092,1180627447469936,3.026,3.086,8.802
1680000639094,1180627449972075,3.028,3.086,8.801
1680000639098,1180627452473921,3.03,3.086,8.801
1680000639102,1180627454976075,3.032,3.085,8.8
1680000639102,1180627457477921,3.033,3.085,8.8
1680000639105,1180627459980080,3.035,3.085,8.799
1680000639107,1180627462481926,3.037,3.085,8.799
1680000639110,1180627464984080,3.038,3.085,8.798
1680000639114,1180627467486157,3.04,3.084,8.798
1680000639118,1180627469988085,3.04,3.088,8.797
1680000639120,1180627472489931,3.041,3.088,8.796
1680000639121,1180627474992008,3.042,3.088,8.796
1680000639123,1180627477493931,3.043,3.088,8.795
1680000639126,1180627479996008,3.043,3.088,8.795
1680000639128,1180627482498181,3.044,3.088,8.795
1680000639130,1180627485000104,3.044,3.089,8.795
1680000639137,1180627487502181,3.043,3.093,8.794
1680000639137,1180627490004104,3.043,3.093,8.794
1680000639143,1180627492505940,3.042,3.093,8.794
1680000639143,1180627495008017,3.042,3.093,8.794
1680000639143,1180627497510171,3.041,3.094,8.794
1680000639145,1180627500012094,3.041,3.094,8.794
1680000639155,1180627502514171,3.04,3.094,8.794
1680000639155,1180627505016110,3.039,3.096,8.794
1680000639155,1180627507518187,3.038,3.096,8.794
1680000639159,1180627510020033,3.037,3.097,8.795
1680000639159,1180627512521956,3.035,3.097,8.795
1680000639160,1180627515024124,3.034,3.097,8.795
1680000639164,1180627517526201,3.033,3.097,8.796
1680000639173,1180627520028124,3.032,3.097,8.796
1680000639173,1180627522530201,3.034,3.099,8.795
1680000639179,1180627525032124,3.033,3.1,8.795
1680000639179,1180627527534201,3.033,3.1,8.795
1680000639179,1180627530036124,3.032,3.1,8.795
1680000639179,1180627532538201,3.032,3.1,8.795
1680000639180,1180627535040124,3.032,3.099,8.795
1680000639186,1180627537542220,3.032,3.099,8.795
1680000639186,1180627540044143,3.034,3.104,8.793
1680000639189,1180627542546220,3.035,3.104,8.793
1680000639191,1180627545048374,3.035,3.104,8.793
1680000639193,1180627547550297,3.036,3.104,8.793
1680000639195,1180627550052143,3.036,3.103,8.792
1680000639197,1180627552554220,3.036,3.103,8.792
1680000639201,1180627555056143,3.036,3.103,8.793
1680000639203,1180627557558220,3.03,3.103,8.795
1680000639205,1180627560060081,3.029,3.103,8.795
1680000639208,1180627562562235,3.028,3.103,8.795
1680000639210,1180627565064158,3.028,3.103,8.795
1680000639212,1180627567566235,3.028,3.103,8.795
1680000639214,1180627570068191,3.028,3.103,8.796
1680000639219,1180627572570268,3.027,3.103,8.796
1680000639220,1180627575072191,3.02,3.101,8.799
1680000639222,1180627577574268,3.02,3.101,8.799
1680000639228,1180627580076210,3.019,3.101,8.799
1680000639229,1180627582578287,3.019,3.101,8.799
1680000639230,1180627585080210,3.019,3.101,8.799
1680000639235,1180627587582287,3.019,3.101,8.799
1680000639236,1180627590084210,3.019,3.101,8.799
1680000639238,1180627592586307,3.01,3.101,8.802
1680000639240,1180627595088461,3.009,3.101,8.803
1680000639243,1180627597590307,3.009,3.101,8.803
1680000639245,1180627600092230,3.009,3.101,8.803
1680000639248,1180627602594297,3.009,3.101,8.803
1680000639258,1180627605096220,3.009,3.101,8.803
1680000639259,1180627607598297,3.009,3.101,8.803
1680000639259,1180627610100451,3.007,3.101,8.803
1680000639260,1180627612602384,3.007,3.101,8.803
1680000639260,1180627615104230,3.007,3.1,8.804
1680000639263,1180627617606307,3.006,3.101,8.804
1680000639270,1180627620108461,3.006,3.101,8.804
1680000639270,1180627622610397,3.005,3.101,8.804
1680000639271,1180627625112243,3.005,3.101,8.804
1680000639273,1180627627614320,2.999,3.105,8.805
1680000639275,1180627630116243,2.997,3.105,8.805
1680000639278,1180627632618320,2.996,3.105,8.805
1680000639279,1180627635120180,2.995,3.105,8.806
1680000639284,1180627637622334,2.995,3.105,8.806
1680000639285,1180627640124257,2.994,3.105,8.806
1680000639289,1180627642626411,2.993,3.105,8.807
1680000639290,1180627645128253,2.99,3.11,8.806
1680000639292,1180627647630330,2.989,3.111,8.806
1680000639296,1180627650132253,2.989,3.111,8.806
1680000639299,1180627652634407,2.989,3.111,8.806
1680000639301,1180627655136262,2.989,3.11,8.806
1680000639303,1180627657638339,2.988,3.11,8.806
1680000639305,1180627660140262,2.989,3.11,8.806
1680000639308,1180627662642339,2.984,3.115,8.806
1680000639310,1180627665144262,2.983,3.115,8.806
1680000639312,1180627667646426,2.984,3.115,8.806
1680000639315,1180627670148503,2.984,3.115,8.806
1680000639320,1180627672650349,2.985,3.114,8.806
1680000639320,1180627675152272,2.986,3.114,8.806
1680000639322,1180627677654329,2.987,3.114,8.806
1680000639325,1180627680156252,2.979,3.116,8.808
1680000639329,1180627682658329,2.979,3.116,8.808
1680000639330,1180627685160483,2.98,3.116,8.807
1680000639336,1180627687662387,2.981,3.115,8.807
1680000639336,1180627690164464,2.982,3.115,8.807
1680000639339,1180627692666310,2.983,3.114,8.807
1680000639341,1180627695168233,2.985,3.113,8.807
1680000639343,1180627697670291,2.979,3.116,8.808
1680000639346,1180627700172445,2.979,3.116,8.807
1680000639348,1180627702674368,2.98,3.115,8.807
1680000639350,1180627705176445,2.981,3.115,8.807
1680000639352,1180627707678368,2.983,3.114,8.807
1680000639358,1180627710180450,2.983,3.113,8.807
1680000639359,1180627712682296,2.984,3.113,8.807
1680000639360,1180627715184219,2.986,3.111,8.807
1680000639362,1180627717686373,2.986,3.111,8.807
1680000639365,1180627720188450,2.987,3.11,8.807
1680000639371,1180627722690373,2.988,3.11,8.807
1680000639371,1180627725192219,2.988,3.109,8.807
1680000639372,1180627727694296,2.988,3.108,8.807
1680000639378,1180627730196204,2.989,3.108,8.807
1680000639380,1180627732698358,2.988,3.107,8.808
1680000639384,1180627735200435,2.988,3.107,8.808
1680000639384,1180627737702358,2.988,3.106,8.808
1680000639387,1180627740204200,2.988,3.105,8.808
1680000639388,1180627742706277,2.988,3.105,8.808
1680000639390,1180627745208200,2.988,3.104,8.809
1680000639392,1180627747710354,2.988,3.104,8.809
1680000639395,1180627750212431,2.988,3.104,8.809
1680000639397,1180627752714334,2.988,3.103,8.809
1680000639402,1180627755216411,2.987,3.103,8.809
1680000639402,1180627757718334,2.987,3.102,8.81
1680000639405,1180627760220181,2.987,3.101,8.81
1680000639408,1180627762722243,2.987,3.101,8.81
1680000639410,1180627765224397,2.987,3.1,8.81
1680000639414,1180627767726320,2.985,3.099,8.811
1680000639417,1180627770228397,2.985,3.098,8.812
1680000639420,1180627772730329,2.985,3.098,8.812
1680000639421,1180627775232406,2.985,3.097,8.812
1680000639423,1180627777734329,2.985,3.096,8.812
1680000639425,1180627780236406,2.985,3.096,8.813
1680000639427,1180627782738329,2.985,3.095,8.813
1680000639430,1180627785240397,2.985,3.094,8.813
1680000639432,1180627787742320,2.986,3.093,8.813
1680000639438,1180627790244397,2.986,3.092,8.813
1680000639439,1180627792746320,2.987,3.092,8.813
1680000639440,1180627795248392,2.987,3.091,8.813
1680000639442,1180627797750315,2.988,3.09,8.814
1680000639445,1180627800252392,2.988,3.09,8.814
1680000639448,1180627802754315,2.989,3.09,8.814
1680000639451,1180627805256387,2.989,3.089,8.814
1680000639453,1180627807758541,2.99,3.088,8.814
1680000639456,1180627810260464,2.99,3.088,8.814
1680000639459,1180627812762310,2.991,3.087,8.814
1680000639460,1180627815264387,2.991,3.087,8.814
1680000639462,1180627817766320,2.992,3.086,8.814
1680000639466,1180627820268397,2.995,3.083,8.814
1680000639468,1180627822770551,2.996,3.083,8.813
1680000639470,1180627825272397,2.996,3.082,8.814
1680000639472,1180627827774311,2.997,3.082,8.814
1680000639476,1180627830276387,2.997,3.081,8.814
1680000639478,1180627832778311,2.997,3.081,8.814
1680000639480,1180627835280387,2.998,3.08,8.814
1680000639484,1180627837782282,3.002,3.079,8.813
1680000639485,1180627840284358,3.003,3.078,8.813
1680000639489,1180627842786282,3.003,3.078,8.813
1680000639492,1180627845288358,3.003,3.078,8.813
1680000639493,1180627847790317,3.003,3.077,8.813
1680000639495,1180627850292393,3.003,3.077,8.813
1680000639499,1180627852794317,3.003,3.077,8.813
1680000639500,1180627855296470,3.005,3.076,8.813
