system_ts_ms, sensor_ts_ns, linX, linY, linZ
1680018818538,1198806883536782,0.529,0.195,0.311
1680018818539,1198806886038936,0.522,0.164,0.28
1680018818541,1198806888541090,0.53,0.133,0.235
1680018818542,1198806891043321,0.483,-0.033,0.286
1680018818543,1198806893545393,0.531,0.058,0.296
1680018818545,1198806896047547,0.579,0.054,0.238
1680018818547,1198806898549700,0.491,-0.003,0.18
1680018818548,1198806901051854,0.435,-0.055,0.125
1680018818553,1198806903554008,0.427,-0.004,0.109
1680018818554,1198806906056262,0.775,-0.076,-0.22
1680018818555,1198806908558339,0.659,-0.175,-1.34
1680018818557,1198806911060493,0.106,-0.179,0.114
1680018818576,1198806913562647,0.085,-0.237,0.193
1680018818577,1198806916064805,0.09,-0.187,0.26
1680018818577,1198806918566728,0.013,-0.065,0.066
1680018818578,1198806921068882,0.046,0.039,0.227
1680018818579,1198806923571267,0.01,0.116,-0.06
1680018818579,1198806926073431,-0.106,0.343,0.373
1680018818580,1198806928575585,-0.033,0.217,0.031
1680018818581,1198806931077738,-0.096,0.403,0.111
1680018818581,1198806933579892,-0.036,0.399,0.082
1680018818582,1198806936081810,0.055,0.439,0.232
1680018818586,1198806938584195,0.019,0.462,0.162
1680018818587,1198806941086349,0.024,0.376,-0.043
1680018818591,1198806943588503,0.042,0.386,0.227
1680018818591,1198806946090426,0.046,0.437,0.131
1680018818594,1198806948592561,0.037,0.447,0.157
1680018818596,1198806951094715,0.122,0.376,0.156
1680018818598,1198806953596868,0.113,0.389,0.078
1680018818601,1198806956099022,0.117,0.344,0.105
1680018818604,1198806958601162,0.161,0.313,0.159
1680018818608,1198806961103316,0.191,0.364,0.117
1680018818609,1198806963605470,0.126,0.361,0.13
1680018818611,1198806966107624,0.115,0.194,0.212
1680018818616,1198806968609762,0.036,0.314,0.252
1680018818617,1198806971112147,0.071,0.24,0.372
1680018818620,1198806973614301,0.006,0.291,0.249
1680018818624,1198806976116224,0.008,0.247,0.317
1680018818624,1198806978618378,0.051,0.271,0.113
1680018818626,1198806981120518,0.108,0.241,0.222
1680018818628,1198806983622672,-0.011,0.279,0.045
1680018818632,1198806986124749,-0.009,0.262,0.317
1680018818635,1198806988626979,0.0,0.216,0.367
1680018818636,1198806991129152,0.084,0.24,0.38
1680018818641,1198806993631306,0.046,0.251,0.148
1680018818642,1198806996133383,0.076,0.248,0.216
1680018818644,1198806998635537,0.106,0.368,0.161
1680018818647,1198807001137691,0.149,0.284,0.12
1680018818649,1198807003639921,-0.024,0.308,0.228
1680018818652,1198807006142075,0.076,0.392,0.202
1680018818658,1198807008644229,0.011,0.321,0.134
1680018818659,1198807011146364,0.041,0.386,0.27
1680018818659,1198807013648441,0.193,0.452,0.16
1680018818661,1198807016150595,0.018,0.341,0.132
1680018818664,1198807018652749,-0.019,0.448,0.255
1680018818666,1198807021154979,-0.031,0.5,0.336
1680018818669,1198807023657046,0.136,0.367,0.175
1680018818676,1198807026159200,0.125,0.391,0.134
1680018818676,1198807028661354,0.155,0.457,0.038
1680018818676,1198807031163508,0.021,0.401,0.391
1680018818680,1198807033665652,0.146,0.304,0.5
1680018818681,1198807036167883,0.203,0.533,0.267
1680018818684,1198807038670036,0.069,0.382,0.362
1680018818686,1198807041172113,0.143,0.36,0.294
1680018818691,1198807043674234,0.228,0.426,0.279
1680018818691,1198807046176388,0.217,0.41,0.265
1680018818696,1198807048678542,0.179,0.449,0.114
1680018818697,1198807051180696,0.086,0.475,0.071
1680018818699,1198807053682850,0.021,0.419,0.029
1680018818701,1198807056185003,0.146,0.322,-0.08
1680018818704,1198807058687157,0.218,0.383,0.288
1680018818709,1198807061189311,0.22,0.272,0.369
1680018818709,1198807063691465,0.277,0.339,0.436
1680018818712,1198807066193402,0.294,0.447,0.367
1680018818714,1198807068695556,0.215,0.391,0.202
1680018818716,1198807071197941,0.286,0.404,0.051
1680018818719,1198807073700094,0.195,0.32,0.171
1680018818727,1198807076202224,0.211,0.339,0.16
1680018818728,1198807078704378,0.283,0.323,0.117
1680018818729,1198807081206301,0.192,0.431,0.361
1680018818730,1198807083708455,0.346,0.348,0.209
1680018818731,1198807086210840,0.282,0.455,0.261
1680018818734,1198807088712983,0.191,0.372,0.15
1680018818737,1198807091214907,0.264,0.412,0.27
1680018818742,1198807093717060,0.147,0.362,0.216
1680018818742,1198807096219214,0.26,0.428,0.146
1680018818744,1198807098721348,0.238,0.331,0.171
1680018818746,1198807101223502,0.16,0.357,0.25
1680018818749,1198807103725887,0.11,0.328,0.221
1680018818751,1198807106227810,0.114,0.341,0.232
1680018818754,1198807108729983,0.009,0.203,0.162
1680018818762,1198807111232136,0.017,0.278,0.188
1680018818762,1198807113734290,0.076,0.181,0.117
1680018818763,1198807116236444,-0.041,0.288,0.115
1680018818766,1198807118738521,0.002,0.314,0.099
1680018818767,1198807121240752,-0.006,0.286,0.084
1680018818768,1198807123742906,0.024,0.312,0.054
1680018818775,1198807126245059,0.027,0.407,0.012
1680018818776,1198807128747136,0.048,0.344,0.175
1680018818776,1198807131249305,0.065,0.328,0.187
1680018818780,1198807133751459,0.095,0.436,0.185
1680018818782,1198807136253690,0.003,0.408,0.156
1680018818784,1198807138755844,0.019,0.353,0.196
1680018818786,1198807141258036,0.036,0.393,0.344
1680018818793,1198807143760113,0.038,0.325,0.206
1680018818794,1198807146262343,-0.008,0.29,0.192
1680018818796,1198807148764497,0.021,0.343,0.245
1680018818797,1198807151266661,0.091,0.356,0.298
1680018818799,1198807153768738,0.012,0.315,0.311
1680018818802,1198807156270892,0.014,0.314,0.242
1680018818808,1198807158773046,-0.024,0.3,0.322
1680018818809,1198807161275180,0.045,0.368,0.253
1680018818812,1198807163777411,0.038,0.281,0.279
1680018818812,1198807166279565,-0.014,0.375,0.196
1680018818814,1198807168781719,0.082,0.225,0.182
1680018818816,1198807171283796,0.015,0.292,0.249
1680018818819,1198807173785940,0.003,0.251,0.153
1680018818824,1198807176288094,0.031,0.264,0.221
1680018818825,1198807178790247,0.033,0.346,0.22
1680018818827,1198807181292478,0.05,0.205,0.166
1680018818830,1198807183794555,-0.016,0.259,0.111
1680018818832,1198807186296709,0.079,0.245,0.233
1680018818834,1198807188798863,0.011,0.231,0.219
1680018818836,1198807191300786,0.066,0.217,0.301
1680018818842,1198807193802940,-0.028,0.204,0.219
1680018818843,1198807196305329,0.121,0.244,0.246
1680018818845,1198807198807483,0.071,0.228,0.313
1680018818847,1198807201309637,0.194,0.296,0.217
1680018818850,1198807203811791,0.139,0.323,0.231
1680018818852,1198807206313954,0.139,0.268,0.204
1680018818859,1198807208816108,0.112,0.227,0.204
1680018818860,1198807211318031,0.125,0.268,0.205
1680018818862,1198807213820415,0.084,0.199,0.3
1680018818862,1198807216322593,0.205,0.132,0.247
1680018818864,1198807218824516,0.163,0.213,0.179
1680018818866,1198807221326670,0.285,0.145,0.411
1680018818869,1198807223828824,0.148,0.227,0.303
1680018818874,1198807226330978,0.284,0.213,0.29
1680018818875,1198807228833142,0.337,0.282,0.181
1680018818877,1198807231335526,0.241,0.241,0.209
1680018818880,1198807233837449,0.305,0.252,0.199
1680018818882,1198807236339603,0.332,0.279,0.173
1680018818884,1198807238841766,0.399,0.32,0.296
1680018818886,1198807241343920,0.371,0.252,0.255
1680018818892,1198807243846074,0.33,0.279,0.283
1680018818893,1198807246348458,0.439,0.293,0.337
1680018818894,1198807248850416,0.357,0.307,0.283
1680018818896,1198807251352569,0.381,0.225,0.367
