system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680014809668,1194798013745249,-0.243,9.27,3.188
1680014809669,1194798016247633,-0.247,9.269,3.19
1680014809669,1194798018749864,-0.25,9.268,3.193
1680014809669,1194798021252254,-0.253,9.267,3.196
1680014809670,1194798023754485,-0.256,9.266,3.199
1680014809674,1194798026256946,-0.259,9.265,3.203
1680014809702,1194798028759100,-0.262,9.263,3.206
1680014809702,1194798031261551,-0.276,9.264,3.204
1680014809702,1194798033763936,-0.28,9.262,3.207
1680014809703,1194798036266090,-0.283,9.261,3.21
1680014809703,1194798038768321,-0.286,9.26,3.214
1680014809704,1194798041270754,-0.288,9.259,3.217
1680014809704,1194798043773139,-0.29,9.258,3.22
1680014809705,1194798046275370,-0.292,9.256,3.223
1680014809706,1194798048777754,-0.302,9.255,3.225
1680014809706,1194798051279985,-0.305,9.254,3.228
1680014809707,1194798053782355,-0.307,9.253,3.231
1680014809707,1194798056284585,-0.308,9.252,3.234
1680014809708,1194798058786970,-0.31,9.251,3.237
1680014809708,1194798061289201,-0.311,9.25,3.241
1680014809709,1194798063791571,-0.313,9.249,3.244
1680014809716,1194798066293802,-0.32,9.248,3.245
1680014809716,1194798068796187,-0.321,9.247,3.248
1680014809718,1194798071298418,-0.322,9.246,3.251
1680014809722,1194798073800864,-0.323,9.245,3.254
1680014809724,1194798076303018,-0.324,9.243,3.257
1680014809727,1194798078804211,-0.325,9.242,3.261
1680014809727,1194798081305404,-0.326,9.241,3.264
1680014809729,1194798083810095,-0.325,9.239,3.27
1680014809732,1194798086312249,-0.326,9.238,3.273
1680014809734,1194798088814710,-0.327,9.237,3.276
1680014809740,1194798091317095,-0.327,9.236,3.278
1680014809741,1194798093819326,-0.328,9.235,3.281
1680014809741,1194798096321715,-0.329,9.234,3.283
1680014809744,1194798098823946,-0.33,9.233,3.286
1680014809746,1194798101326331,-0.326,9.232,3.291
1680014809751,1194798103828562,-0.326,9.231,3.293
1680014809758,1194798106330960,-0.327,9.23,3.296
1680014809758,1194798108833191,-0.328,9.229,3.298
1680014809759,1194798111335576,-0.329,9.228,3.3
1680014809759,1194798113837806,-0.33,9.227,3.302
1680014809762,1194798116340191,-0.331,9.227,3.304
1680014809765,1194798118842633,-0.327,9.224,3.311
1680014809766,1194798121344864,-0.328,9.223,3.313
1680014809768,1194798123847018,-0.329,9.223,3.315
1680014809775,1194798126349480,-0.33,9.222,3.317
1680014809776,1194798128851873,-0.331,9.221,3.319
1680014809776,1194798131354104,-0.333,9.221,3.32
1680014809779,1194798133856258,-0.334,9.22,3.322
1680014809782,1194798136358719,-0.333,9.219,3.326
1680014809785,1194798138861125,-0.334,9.218,3.328
1680014809789,1194798141363356,-0.335,9.218,3.329
1680014809791,1194798143865740,-0.337,9.217,3.33
1680014809794,1194798146367971,-0.338,9.216,3.332
1680014809796,1194798148870356,-0.339,9.216,3.333
1680014809797,1194798151372587,-0.341,9.215,3.334
1680014809799,1194798153874971,-0.339,9.214,3.339
1680014809807,1194798156377202,-0.341,9.213,3.34
1680014809807,1194798158879591,-0.342,9.213,3.341
1680014809808,1194798161381821,-0.343,9.213,3.342
1680014809809,1194798163884206,-0.344,9.212,3.343
1680014809811,1194798166386668,-0.346,9.212,3.344
1680014809814,1194798168888898,-0.347,9.211,3.345
1680014809816,1194798171391076,-0.35,9.211,3.346
1680014809823,1194798173893538,-0.352,9.21,3.347
1680014809823,1194798176395922,-0.353,9.21,3.348
1680014809826,1194798178898153,-0.354,9.21,3.349
1680014809828,1194798181400543,-0.354,9.209,3.35
1680014809829,1194798183902774,-0.355,9.209,3.351
1680014809831,1194798186405158,-0.356,9.209,3.351
1680014809835,1194798188907389,-0.359,9.207,3.355
1680014809841,1194798191409774,-0.36,9.207,3.356
1680014809843,1194798193912004,-0.361,9.207,3.357
1680014809847,1194798196414466,-0.361,9.206,3.357
1680014809847,1194798198916620,-0.361,9.206,3.358
1680014809848,1194798201419004,-0.361,9.206,3.359
1680014809849,1194798203921240,-0.362,9.205,3.359
1680014809852,1194798206423625,-0.364,9.202,3.369
1680014809856,1194798208925856,-0.364,9.202,3.37
1680014809857,1194798211428240,-0.364,9.201,3.37
1680014809859,1194798213930711,-0.364,9.201,3.371
1680014809863,1194798216432942,-0.364,9.201,3.371
1680014809866,1194798218935095,-0.364,9.201,3.371
1680014809868,1194798221437480,-0.364,9.201,3.371
1680014809873,1194798223939740,-0.358,9.2,3.376
1680014809874,1194798226442201,-0.357,9.2,3.376
1680014809875,1194798228944586,-0.357,9.2,3.376
1680014809876,1194798231446817,-0.357,9.2,3.376
1680014809879,1194798233949201,-0.357,9.2,3.376
1680014809883,1194798236451432,-0.358,9.2,3.375
1680014809886,1194798238953817,-0.358,9.2,3.375
1680014809890,1194798241456047,-0.35,9.201,3.374
1680014809890,1194798243958509,-0.349,9.201,3.373
1680014809891,1194798246460894,-0.35,9.201,3.373
1680014809894,1194798248963048,-0.351,9.201,3.373
1680014809897,1194798251465278,-0.352,9.201,3.372
1680014809900,1194798253967663,-0.353,9.201,3.372
1680014809907,1194798256469894,-0.354,9.201,3.372
1680014809908,1194798258972355,-0.348,9.202,3.37
1680014809909,1194798261474740,-0.349,9.202,3.37
1680014809910,1194798263976971,-0.35,9.202,3.37
1680014809912,1194798266479124,-0.351,9.202,3.369
1680014809914,1194798268981504,-0.352,9.202,3.369
1680014809916,1194798271483966,-0.354,9.202,3.369
1680014809924,1194798273986196,-0.355,9.202,3.369
1680014809924,1194798276488581,-0.353,9.202,3.371
