system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680016759244,1196747594938241,-0.872,8.541,4.737
1680016759245,1196747597440472,-0.872,8.542,4.736
1680016759247,1196747599942933,-0.872,8.543,4.734
1680016759260,1196747602445087,-0.872,8.544,4.733
1680016759260,1196747604947472,-0.872,8.546,4.729
1680016759261,1196747607449703,-0.871,8.547,4.727
1680016759261,1196747609952087,-0.871,8.548,4.725
1680016759261,1196747612454241,-0.871,8.549,4.724
1680016759261,1196747614956703,-0.871,8.55,4.722
1680016759272,1196747617458928,-0.87,8.551,4.721
1680016759272,1196747619961313,-0.87,8.551,4.719
1680016759272,1196747622463467,-0.869,8.556,4.712
1680016759273,1196747624965698,-0.868,8.557,4.71
1680016759273,1196747627468068,-0.868,8.557,4.709
1680016759279,1196747629970299,-0.867,8.558,4.708
1680016759279,1196747632472684,-0.867,8.559,4.707
1680016759280,1196747634974914,-0.866,8.559,4.706
1680016759284,1196747637477053,-0.865,8.56,4.705
1680016759287,1196747639979438,-0.861,8.564,4.698
1680016759289,1196747642481669,-0.86,8.565,4.696
1680016759291,1196747644984053,-0.86,8.566,4.695
1680016759298,1196747647486294,-0.859,8.566,4.695
1680016759298,1196747649988679,-0.858,8.567,4.694
1680016759298,1196747652490909,-0.857,8.567,4.693
1680016759300,1196747654993063,-0.857,8.568,4.692
1680016759302,1196747657495448,-0.854,8.57,4.689
1680016759305,1196747659997597,-0.853,8.57,4.688
1680016759307,1196747662500058,-0.853,8.571,4.688
1680016759315,1196747665002289,-0.852,8.571,4.687
1680016759315,1196747667504674,-0.852,8.571,4.686
1680016759316,1196747670006799,-0.851,8.572,4.686
1680016759319,1196747672509029,-0.851,8.572,4.685
1680016759323,1196747675011414,-0.848,8.571,4.687
1680016759332,1196747677512625,-0.847,8.572,4.687
1680016759332,1196747680013858,-0.847,8.572,4.686
1680016759333,1196747682518241,-0.846,8.572,4.685
1680016759333,1196747685020626,-0.846,8.573,4.685
1680016759334,1196747687522780,-0.846,8.573,4.684
1680016759338,1196747690025010,-0.845,8.574,4.683
1680016759338,1196747692527462,-0.843,8.573,4.686
1680016759340,1196747695029616,-0.843,8.573,4.685
1680016759343,1196747697532000,-0.842,8.573,4.684
1680016759346,1196747700034231,-0.842,8.574,4.684
1680016759355,1196747702536607,-0.841,8.574,4.683
1680016759356,1196747705038838,-0.841,8.575,4.682
1680016759356,1196747707541222,-0.841,8.575,4.682
1680016759357,1196747710043453,-0.836,8.575,4.682
1680016759366,1196747712545607,-0.835,8.575,4.682
1680016759366,1196747715047991,-0.834,8.576,4.681
1680016759367,1196747717601838,-0.834,8.576,4.681
1680016759367,1196747720052607,-0.834,8.577,4.68
1680016759369,1196747722554838,-0.833,8.577,4.679
1680016759370,1196747725057188,-0.833,8.577,4.679
1680016759373,1196747727559342,-0.827,8.577,4.68
1680016759375,1196747730061573,-0.826,8.578,4.679
1680016759381,1196747732563958,-0.826,8.578,4.678
1680016759381,1196747735066188,-0.825,8.579,4.678
1680016759383,1196747737568563,-0.825,8.579,4.677
1680016759385,1196747740070794,-0.824,8.58,4.676
1680016759388,1196747742573178,-0.824,8.58,4.675
1680016759391,1196747745075332,-0.821,8.581,4.674
1680016759393,1196747747577582,-0.821,8.582,4.673
1680016759398,1196747750080043,-0.82,8.582,4.672
1680016759401,1196747752581119,-0.82,8.583,4.672
1680016759401,1196747755082198,-0.819,8.583,4.671
1680016759402,1196747757586813,-0.819,8.583,4.67
1680016759405,1196747760089001,-0.818,8.584,4.669
1680016759408,1196747762591385,-0.814,8.585,4.669
1680016759414,1196747765093847,-0.813,8.585,4.668
1680016759415,1196747767596078,-0.812,8.586,4.668
1680016759416,1196747770098245,-0.812,8.586,4.667
1680016759419,1196747772600630,-0.811,8.586,4.667
1680016759422,1196747775102861,-0.81,8.586,4.666
1680016759422,1196747777605231,-0.81,8.587,4.666
1680016759426,1196747780107462,-0.805,8.588,4.664
1680016759431,1196747782609847,-0.804,8.588,4.664
1680016759431,1196747785112078,-0.804,8.589,4.663
1680016759435,1196747787614448,-0.804,8.589,4.663
1680016759437,1196747790116602,-0.803,8.589,4.663
1680016759439,1196747792618833,-0.803,8.589,4.663
1680016759441,1196747795121294,-0.803,8.589,4.663
1680016759446,1196747797623448,-0.805,8.586,4.668
1680016759446,1196747800125823,-0.805,8.586,4.669
1680016759448,1196747802628054,-0.805,8.586,4.668
1680016759450,1196747805130207,-0.804,8.586,4.668
1680016759452,1196747807632592,-0.804,8.586,4.667
1680016759455,1196747810134823,-0.803,8.587,4.667
1680016759458,1196747812637231,-0.803,8.587,4.666
1680016759464,1196747815139462,-0.803,8.588,4.665
1680016759464,1196747817641616,-0.802,8.588,4.664
1680016759465,1196747820144001,-0.801,8.589,4.664
1680016759468,1196747822646236,-0.801,8.589,4.663
1680016759472,1196747825148621,-0.8,8.59,4.662
1680016759473,1196747827650852,-0.799,8.59,4.661
1680016759480,1196747830153237,-0.798,8.591,4.66
1680016759480,1196747832655467,-0.798,8.595,4.653
1680016759481,1196747835157852,-0.797,8.596,4.651
1680016759483,1196747837660006,-0.796,8.597,4.65
1680016759485,1196747840162237,-0.794,8.597,4.649
1680016759488,1196747842664693,-0.793,8.598,4.648
1680016759490,1196747845166847,-0.791,8.599,4.647
1680016759493,1196747847669232,-0.79,8.6,4.645
1680016759499,1196747850171462,-0.788,8.602,4.642
1680016759499,1196747852673866,-0.786,8.603,4.64
1680016759500,1196747855176020,-0.785,8.604,4.639
1680016759503,1196747857678481,-0.783,8.605,4.637
1680016759505,1196747860180712,-0.782,8.606,4.635
1680016759510,1196747862683102,-0.78,8.607,4.633
1680016759514,1196747865185256,-0.779,8.608,4.631
1680016759515,1196747867687486,-0.77,8.613,4.623
1680016759518,1196747870189871,-0.768,8.615,4.621
1680016759520,1196747872692097,-0.766,8.616,4.619
1680016759522,1196747877694481,-0.763,8.619,4.614
1680016759524,1196747877854174,-0.762,8.619,4.614
1680016759530,1196747880198866,-0.761,8.62,4.611
1680016759531,1196747882701251,-0.759,8.622,4.609
1680016759531,1196747885203495,-0.754,8.627,4.6
1680016759532,1196747887705649,-0.751,8.629,4.597
1680016759535,1196747890208111,-0.749,8.631,4.594
1680016759538,1196747892710495,-0.747,8.633,4.591
1680016759540,1196747895212649,-0.746,8.634,4.588
1680016759544,1196747897714890,-0.744,8.636,4.585
1680016759548,1196747900217275,-0.742,8.638,4.582
1680016759550,1196747902719505,-0.729,8.638,4.584
1680016759552,1196747905221890,-0.726,8.64,4.581
