system_ts_ms, sensor_ts_ns, graX, graY, graZ
1680015481651,1195470004828299,-0.368,3.035,9.317
1680015481652,1195470007330530,-0.358,3.034,9.318
1680015481655,1195470009832991,-0.336,3.042,9.316
1680015481658,1195470012335376,-0.324,3.042,9.317
1680015481661,1195470014837617,-0.312,3.041,9.317
1680015481663,1195470017339770,-0.3,3.041,9.318
1680015481671,1195470019842155,-0.287,3.04,9.319
1680015481671,1195470022344386,-0.275,3.039,9.319
1680015481672,1195470024846847,-0.262,3.039,9.32
1680015481672,1195470027349256,-0.249,3.038,9.32
1680015481674,1195470029851410,-0.236,3.037,9.321
1680015481677,1195470032353641,-0.223,3.037,9.321
1680015481683,1195470034856025,-0.211,3.036,9.322
1680015481683,1195470037358251,-0.197,3.036,9.322
1680015481685,1195470039860713,-0.184,3.036,9.322
1680015481687,1195470042363097,-0.171,3.035,9.323
1680015481690,1195470044865328,-0.159,3.035,9.323
1680015481692,1195470047367497,-0.146,3.035,9.323
1680015481696,1195470049869881,-0.134,3.035,9.324
1680015481700,1195470052372112,-0.122,3.035,9.324
1680015481701,1195470054874574,-0.111,3.035,9.324
1680015481703,1195470057376958,-0.1,3.035,9.324
1680015481706,1195470059879112,-0.089,3.036,9.324
1680015481708,1195470062381343,-0.079,3.037,9.324
1680015481710,1195470064883728,-0.068,3.038,9.323
1680015481712,1195470067385948,-0.058,3.038,9.323
1680015481716,1195470069888410,-0.048,3.039,9.323
1680015481719,1195470072390795,-0.038,3.041,9.323
1680015481722,1195470074893025,-0.029,3.042,9.322
1680015481723,1195470077395169,-0.019,3.043,9.322
1680015481726,1195470079897554,-0.014,3.044,9.321
1680015481727,1195470082399785,-0.005,3.046,9.321
1680015481733,1195470084902246,0.002,3.047,9.321
1680015481734,1195470087404391,0.011,3.048,9.32
1680015481736,1195470089906776,0.02,3.049,9.32
1680015481738,1195470092409006,0.028,3.05,9.32
1680015481741,1195470094911391,0.037,3.051,9.319
1680015481743,1195470097413622,0.046,3.052,9.319
1680015481745,1195470099916092,0.054,3.052,9.319
1680015481750,1195470102418477,0.063,3.053,9.318
1680015481750,1195470104920708,0.072,3.053,9.318
1680015481753,1195470107422862,0.08,3.054,9.318
1680015481756,1195470109925242,0.089,3.054,9.318
1680015481757,1195470112427473,0.097,3.055,9.318
1680015481759,1195470114929935,0.106,3.05,9.319
1680015481762,1195470117432088,0.114,3.05,9.319
1680015481767,1195470119934458,0.122,3.05,9.319
1680015481767,1195470122436689,0.129,3.05,9.319
1680015481772,1195470124939073,0.137,3.05,9.319
1680015481773,1195470127441304,0.144,3.05,9.318
1680015481776,1195470129943776,0.151,3.05,9.318
1680015481777,1195470132446160,0.163,3.046,9.319
1680015481783,1195470134948391,0.169,3.046,9.319
1680015481784,1195470137450545,0.175,3.046,9.319
1680015481785,1195470139952930,0.181,3.046,9.319
1680015481788,1195470142455126,0.185,3.046,9.319
1680015481790,1195470144957511,0.19,3.046,9.319
1680015481792,1195470147459742,0.194,3.046,9.319
1680015481795,1195470149962126,0.203,3.043,9.32
1680015481800,1195470152464352,0.207,3.043,9.32
1680015481801,1195470154966737,0.211,3.043,9.319
1680015481803,1195470157468968,0.213,3.044,9.319
1680015481806,1195470159971429,0.216,3.044,9.319
1680015481809,1195470162473800,0.218,3.045,9.319
1680015481810,1195470164975954,0.22,3.045,9.319
1680015481812,1195470167478184,0.226,3.047,9.318
1680015481819,1195470169980569,0.227,3.047,9.318
1680015481820,1195470172482800,0.229,3.048,9.317
1680015481821,1195470174985184,0.23,3.049,9.317
1680015481822,1195470177487415,0.231,3.05,9.317
1680015481825,1195470179989800,0.232,3.051,9.316
1680015481827,1195470182492031,0.232,3.052,9.316
1680015481834,1195470184994415,0.234,3.055,9.315
1680015481835,1195470187496636,0.234,3.056,9.315
1680015481835,1195470189999097,0.235,3.058,9.314
1680015481838,1195470192501251,0.236,3.059,9.314
1680015481840,1195470195003636,0.236,3.061,9.313
1680015481842,1195470197505838,0.237,3.062,9.313
1680015481846,1195470200008222,0.237,3.064,9.312
1680015481852,1195470202510376,0.235,3.066,9.311
1680015481853,1195470205012607,0.235,3.068,9.311
1680015481854,1195470207515063,0.236,3.07,9.31
1680015481856,1195470210017448,0.236,3.072,9.309
1680015481858,1195470212519679,0.237,3.074,9.309
1680015481860,1195470215022064,0.238,3.076,9.308
1680015481863,1195470217524299,0.238,3.078,9.307
1680015481867,1195470220026684,0.232,3.079,9.307
1680015481867,1195470222528915,0.232,3.081,9.307
1680015481870,1195470225031299,0.233,3.083,9.306
1680015481873,1195470227533516,0.234,3.085,9.305
1680015481875,1195470230035901,0.236,3.087,9.304
1680015481877,1195470232538055,0.237,3.089,9.304
1680015481880,1195470235040285,0.239,3.091,9.303
1680015481884,1195470237542752,0.236,3.087,9.304
1680015481887,1195470240045136,0.238,3.088,9.304
1680015481889,1195470242547367,0.24,3.09,9.303
1680015481892,1195470245049752,0.242,3.091,9.303
1680015481893,1195470247551983,0.245,3.092,9.302
1680015481896,1195470250054141,0.248,3.093,9.302
1680015481902,1195470252556602,0.251,3.094,9.302
1680015481903,1195470255058987,0.25,3.092,9.302
1680015481904,1195470257561217,0.253,3.092,9.302
1680015481906,1195470260063410,0.256,3.093,9.302
1680015481908,1195470262565795,0.26,3.093,9.302
1680015481910,1195470265068026,0.264,3.093,9.302
1680015481912,1195470267570487,0.269,3.092,9.302
1680015481919,1195470270072857,0.273,3.092,9.302
1680015481920,1195470272575088,0.276,3.089,9.303
1680015481922,1195470275077472,0.28,3.088,9.303
1680015481924,1195470277579703,0.285,3.087,9.303
1680015481926,1195470280082088,0.291,3.086,9.303
1680015481928,1195470282584318,0.296,3.085,9.303
1680015481930,1195470285086472,0.302,3.083,9.304
1680015481934,1195470287588934,0.307,3.082,9.304
1680015481936,1195470290091318,0.31,3.079,9.305
1680015481938,1195470292593544,0.316,3.077,9.305
